timestamp,nombre,propiedad,dato
2025-02-12 16:47:44,Temperatura Agua,temperatura,28.5625
2025-02-12 16:47:44,Humedad Agua,humedad,0.0
2025-02-12 16:47:44,Temperatura Suelo,temperatura,14.74725
2025-02-12 16:47:44,Humedad Suelo,humedad,0.0
2025-02-12 16:47:44,Temperatura Interior,temperatura,29.5
2025-02-12 16:47:44,Humedad Interior,humedad,66.0
2025-02-12 16:47:47,Temperatura Interior,temperatura,29.6
2025-02-12 16:47:47,Humedad Interior,humedad,66.0
2025-02-12 16:47:53,Temperatura Exterior,temperatura,28.2
2025-02-12 16:47:53,Humedad Exterior,humedad,54.4
2025-02-12 16:47:53,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:47:53,Humedad de Suelo,humedad,0.0
2025-02-12 16:47:53,Temperatura Agua,temperatura,28.5625
2025-02-12 16:47:53,Humedad Agua,humedad,0.0
2025-02-12 16:47:53,Temperatura Suelo,temperatura,14.98901
2025-02-12 16:47:53,Humedad Suelo,humedad,0.0
2025-02-12 16:47:53,Temperatura Interior,temperatura,29.6
2025-02-12 16:47:53,Humedad Interior,humedad,66.0
2025-02-12 16:47:58,Temperatura Exterior,temperatura,28.2
2025-02-12 16:47:58,Humedad Exterior,humedad,54.4
2025-02-12 16:47:58,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:47:58,Humedad de Suelo,humedad,0.0
2025-02-12 16:47:58,Temperatura Agua,temperatura,28.5625
2025-02-12 16:47:58,Humedad Agua,humedad,0.0
2025-02-12 16:47:58,Temperatura Suelo,temperatura,15.0696
2025-02-12 16:47:58,Humedad Suelo,humedad,0.0
2025-02-12 16:47:58,Temperatura Interior,temperatura,29.4
2025-02-12 16:47:58,Humedad Interior,humedad,66.0
2025-02-12 16:48:01,Temperatura Interior,temperatura,29.5
2025-02-12 16:48:01,Humedad Interior,humedad,65.0
2025-02-12 16:48:04,Temperatura Exterior,temperatura,28.3
2025-02-12 16:48:04,Humedad Exterior,humedad,54.5
2025-02-12 16:48:04,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:48:04,Humedad de Suelo,humedad,0.0
2025-02-12 16:48:04,Temperatura Agua,temperatura,28.5625
2025-02-12 16:48:04,Humedad Agua,humedad,0.0
2025-02-12 16:48:04,Temperatura Suelo,temperatura,15.87546
2025-02-12 16:48:04,Humedad Suelo,humedad,0.0
2025-02-12 16:48:04,Temperatura Interior,temperatura,29.5
2025-02-12 16:48:04,Humedad Interior,humedad,64.0
2025-02-12 16:48:09,Temperatura Interior,temperatura,29.5
2025-02-12 16:48:09,Humedad Interior,humedad,65.0
2025-02-12 16:48:25,Temperatura Interior,temperatura,29.5
2025-02-12 16:48:25,Humedad Interior,humedad,65.0
2025-02-12 16:48:28,Temperatura Interior,temperatura,29.5
2025-02-12 16:48:28,Humedad Interior,humedad,65.0
2025-02-12 16:48:31,Temperatura Interior,temperatura,29.4
2025-02-12 16:48:31,Humedad Interior,humedad,65.0
2025-02-12 16:48:34,Temperatura Exterior,temperatura,28.3
2025-02-12 16:48:34,Humedad Exterior,humedad,54.4
2025-02-12 16:48:34,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:48:34,Humedad de Suelo,humedad,0.0
2025-02-12 16:48:34,Temperatura Agua,temperatura,28.625
2025-02-12 16:48:34,Humedad Agua,humedad,0.0
2025-02-12 16:48:34,Temperatura Suelo,temperatura,15.47253
2025-02-12 16:48:34,Humedad Suelo,humedad,0.0
2025-02-12 16:48:34,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:34,Humedad Interior,humedad,65.0
2025-02-12 16:48:37,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:37,Humedad Interior,humedad,65.0
2025-02-12 16:48:39,Temperatura Exterior,temperatura,28.3
2025-02-12 16:48:39,Humedad Exterior,humedad,54.4
2025-02-12 16:48:39,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:48:39,Humedad de Suelo,humedad,0.0
2025-02-12 16:48:39,Temperatura Agua,temperatura,28.625
2025-02-12 16:48:39,Humedad Agua,humedad,0.0
2025-02-12 16:48:39,Temperatura Suelo,temperatura,14.58608
2025-02-12 16:48:39,Humedad Suelo,humedad,0.0
2025-02-12 16:48:39,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:39,Humedad Interior,humedad,65.0
2025-02-12 16:48:42,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:42,Humedad Interior,humedad,65.0
2025-02-12 16:48:45,Temperatura Exterior,temperatura,28.4
2025-02-12 16:48:45,Humedad Exterior,humedad,54.4
2025-02-12 16:48:45,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:48:45,Humedad de Suelo,humedad,0.0
2025-02-12 16:48:45,Temperatura Agua,temperatura,28.6875
2025-02-12 16:48:45,Humedad Agua,humedad,0.0
2025-02-12 16:48:45,Temperatura Suelo,temperatura,15.47253
2025-02-12 16:48:45,Humedad Suelo,humedad,0.0
2025-02-12 16:48:45,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:45,Humedad Interior,humedad,65.0
2025-02-12 16:48:47,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:47,Humedad Interior,humedad,64.0
2025-02-12 16:48:50,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:50,Humedad Interior,humedad,64.0
2025-02-12 16:48:52,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:52,Humedad Interior,humedad,65.0
2025-02-12 16:48:55,Temperatura Interior,temperatura,29.6
2025-02-12 16:48:55,Humedad Interior,humedad,64.0
2025-02-12 16:48:58,Temperatura Exterior,temperatura,28.4
2025-02-12 16:48:58,Humedad Exterior,humedad,54.4
2025-02-12 16:48:58,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:48:58,Humedad de Suelo,humedad,0.0
2025-02-12 16:48:58,Temperatura Agua,temperatura,28.75
2025-02-12 16:48:58,Humedad Agua,humedad,0.0
2025-02-12 16:48:58,Temperatura Suelo,temperatura,14.98901
2025-02-12 16:48:58,Humedad Suelo,humedad,0.0
2025-02-12 16:48:58,Temperatura Interior,temperatura,29.7
2025-02-12 16:48:58,Humedad Interior,humedad,65.0
2025-02-12 16:49:01,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:01,Humedad Interior,humedad,65.0
2025-02-12 16:49:03,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:03,Humedad Exterior,humedad,54.4
2025-02-12 16:49:03,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:03,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:03,Temperatura Agua,temperatura,28.75
2025-02-12 16:49:03,Humedad Agua,humedad,0.0
2025-02-12 16:49:03,Temperatura Suelo,temperatura,15.39194
2025-02-12 16:49:03,Humedad Suelo,humedad,0.0
2025-02-12 16:49:03,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:03,Humedad Interior,humedad,65.0
2025-02-12 16:49:06,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:06,Humedad Interior,humedad,65.0
2025-02-12 16:49:09,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:09,Humedad Exterior,humedad,54.4
2025-02-12 16:49:09,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:09,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:09,Temperatura Agua,temperatura,28.6875
2025-02-12 16:49:09,Humedad Agua,humedad,0.0
2025-02-12 16:49:09,Temperatura Suelo,temperatura,15.95604
2025-02-12 16:49:09,Humedad Suelo,humedad,0.0
2025-02-12 16:49:09,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:09,Humedad Interior,humedad,65.0
2025-02-12 16:49:12,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:12,Humedad Interior,humedad,65.0
2025-02-12 16:49:14,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:14,Humedad Exterior,humedad,54.4
2025-02-12 16:49:14,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:14,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:15,Temperatura Agua,temperatura,28.75
2025-02-12 16:49:15,Humedad Agua,humedad,0.0
2025-02-12 16:49:15,Temperatura Suelo,temperatura,14.90843
2025-02-12 16:49:15,Humedad Suelo,humedad,0.0
2025-02-12 16:49:15,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:15,Humedad Interior,humedad,65.0
2025-02-12 16:49:17,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:17,Humedad Interior,humedad,65.0
2025-02-12 16:49:20,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:20,Humedad Interior,humedad,66.0
2025-02-12 16:49:22,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:22,Humedad Exterior,humedad,54.4
2025-02-12 16:49:22,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:22,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:22,Temperatura Agua,temperatura,28.75
2025-02-12 16:49:22,Humedad Agua,humedad,0.0
2025-02-12 16:49:22,Temperatura Suelo,temperatura,15.31136
2025-02-12 16:49:22,Humedad Suelo,humedad,0.0
2025-02-12 16:49:22,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:22,Humedad Interior,humedad,66.0
2025-02-12 16:49:25,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:25,Humedad Interior,humedad,66.0
2025-02-12 16:49:28,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:28,Humedad Exterior,humedad,54.4
2025-02-12 16:49:28,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:28,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:28,Temperatura Agua,temperatura,28.75
2025-02-12 16:49:28,Humedad Agua,humedad,0.0
2025-02-12 16:49:28,Temperatura Suelo,temperatura,15.0696
2025-02-12 16:49:28,Humedad Suelo,humedad,0.0
2025-02-12 16:49:28,Temperatura Interior,temperatura,29.6
2025-02-12 16:49:28,Humedad Interior,humedad,66.0
2025-02-12 16:49:30,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:30,Humedad Interior,humedad,67.0
2025-02-12 16:49:33,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:33,Humedad Exterior,humedad,54.4
2025-02-12 16:49:33,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:33,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:33,Temperatura Agua,temperatura,28.75
2025-02-12 16:49:33,Humedad Agua,humedad,0.0
2025-02-12 16:49:33,Temperatura Suelo,temperatura,15.71429
2025-02-12 16:49:33,Humedad Suelo,humedad,0.0
2025-02-12 16:49:33,Temperatura Interior,temperatura,29.6
2025-02-12 16:49:33,Humedad Interior,humedad,67.0
2025-02-12 16:49:36,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:36,Humedad Interior,humedad,67.0
2025-02-12 16:49:39,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:39,Humedad Interior,humedad,66.0
2025-02-12 16:49:42,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:42,Humedad Interior,humedad,66.0
2025-02-12 16:49:44,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:44,Humedad Interior,humedad,66.0
2025-02-12 16:49:47,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:47,Humedad Interior,humedad,66.0
2025-02-12 16:49:50,Temperatura Interior,temperatura,29.6
2025-02-12 16:49:50,Humedad Interior,humedad,66.0
2025-02-12 16:49:52,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:52,Humedad Exterior,humedad,54.4
2025-02-12 16:49:52,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:52,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:52,Temperatura Agua,temperatura,28.8125
2025-02-12 16:49:52,Humedad Agua,humedad,0.0
2025-02-12 16:49:52,Temperatura Suelo,temperatura,14.74725
2025-02-12 16:49:52,Humedad Suelo,humedad,0.0
2025-02-12 16:49:52,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:52,Humedad Interior,humedad,66.0
2025-02-12 16:49:55,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:55,Humedad Interior,humedad,66.0
2025-02-12 16:49:58,Temperatura Exterior,temperatura,28.4
2025-02-12 16:49:58,Humedad Exterior,humedad,54.5
2025-02-12 16:49:58,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:49:58,Humedad de Suelo,humedad,0.0
2025-02-12 16:49:58,Temperatura Agua,temperatura,28.8125
2025-02-12 16:49:58,Humedad Agua,humedad,0.0
2025-02-12 16:49:58,Temperatura Suelo,temperatura,13.78022
2025-02-12 16:49:58,Humedad Suelo,humedad,0.0
2025-02-12 16:49:58,Temperatura Interior,temperatura,29.7
2025-02-12 16:49:58,Humedad Interior,humedad,66.0
2025-02-12 16:50:00,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:00,Humedad Interior,humedad,66.0
2025-02-12 16:50:03,Temperatura Exterior,temperatura,28.5
2025-02-12 16:50:03,Humedad Exterior,humedad,54.5
2025-02-12 16:50:03,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:50:03,Humedad de Suelo,humedad,0.0
2025-02-12 16:50:03,Temperatura Agua,temperatura,28.875
2025-02-12 16:50:03,Humedad Agua,humedad,0.0
2025-02-12 16:50:03,Temperatura Suelo,temperatura,15.55311
2025-02-12 16:50:03,Humedad Suelo,humedad,0.0
2025-02-12 16:50:03,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:03,Humedad Interior,humedad,66.0
2025-02-12 16:50:16,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:16,Humedad Interior,humedad,66.0
2025-02-12 16:50:21,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:21,Humedad Interior,humedad,67.0
2025-02-12 16:50:24,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:24,Humedad Interior,humedad,67.0
2025-02-12 16:50:27,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:27,Humedad Interior,humedad,66.0
2025-02-12 16:50:32,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:32,Humedad Interior,humedad,67.0
2025-02-12 16:50:35,Temperatura Exterior,temperatura,28.5
2025-02-12 16:50:35,Humedad Exterior,humedad,54.6
2025-02-12 16:50:35,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:50:35,Humedad de Suelo,humedad,0.0
2025-02-12 16:50:35,Temperatura Agua,temperatura,28.8125
2025-02-12 16:50:35,Humedad Agua,humedad,0.0
2025-02-12 16:50:35,Temperatura Suelo,temperatura,15.39194
2025-02-12 16:50:35,Humedad Suelo,humedad,0.0
2025-02-12 16:50:35,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:35,Humedad Interior,humedad,67.0
2025-02-12 16:50:38,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:38,Humedad Interior,humedad,67.0
2025-02-12 16:50:40,Temperatura Exterior,temperatura,28.5
2025-02-12 16:50:40,Humedad Exterior,humedad,54.6
2025-02-12 16:50:40,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:50:40,Humedad de Suelo,humedad,0.0
2025-02-12 16:50:40,Temperatura Agua,temperatura,28.9375
2025-02-12 16:50:40,Humedad Agua,humedad,0.0
2025-02-12 16:50:40,Temperatura Suelo,temperatura,14.34432
2025-02-12 16:50:40,Humedad Suelo,humedad,0.0
2025-02-12 16:50:40,Temperatura Interior,temperatura,29.6
2025-02-12 16:50:40,Humedad Interior,humedad,67.0
2025-02-12 16:50:43,Temperatura Interior,temperatura,29.8
2025-02-12 16:50:43,Humedad Interior,humedad,67.0
2025-02-12 16:50:46,Temperatura Exterior,temperatura,28.5
2025-02-12 16:50:46,Humedad Exterior,humedad,54.6
2025-02-12 16:50:46,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:50:46,Humedad de Suelo,humedad,0.0
2025-02-12 16:50:46,Temperatura Agua,temperatura,28.875
2025-02-12 16:50:46,Humedad Agua,humedad,0.0
2025-02-12 16:50:46,Temperatura Suelo,temperatura,13.2967
2025-02-12 16:50:46,Humedad Suelo,humedad,0.0
2025-02-12 16:50:46,Temperatura Interior,temperatura,29.6
2025-02-12 16:50:46,Humedad Interior,humedad,67.0
2025-02-12 16:50:49,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:49,Humedad Interior,humedad,67.0
2025-02-12 16:50:51,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:51,Humedad Interior,humedad,67.0
2025-02-12 16:50:54,Temperatura Interior,temperatura,29.7
2025-02-12 16:50:54,Humedad Interior,humedad,67.0
2025-02-12 16:50:56,Temperatura Interior,temperatura,29.8
2025-02-12 16:50:56,Humedad Interior,humedad,67.0
2025-02-12 16:50:59,Temperatura Exterior,temperatura,28.5
2025-02-12 16:50:59,Humedad Exterior,humedad,54.6
2025-02-12 16:50:59,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:50:59,Humedad de Suelo,humedad,0.0
2025-02-12 16:50:59,Temperatura Agua,temperatura,28.9375
2025-02-12 16:50:59,Humedad Agua,humedad,0.0
2025-02-12 16:50:59,Temperatura Suelo,temperatura,14.18315
2025-02-12 16:50:59,Humedad Suelo,humedad,0.0
2025-02-12 16:50:59,Temperatura Interior,temperatura,29.8
2025-02-12 16:50:59,Humedad Interior,humedad,67.0
2025-02-12 16:51:02,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:02,Humedad Interior,humedad,67.0
2025-02-12 16:51:05,Temperatura Exterior,temperatura,28.5
2025-02-12 16:51:05,Humedad Exterior,humedad,54.6
2025-02-12 16:51:05,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:51:05,Humedad de Suelo,humedad,0.0
2025-02-12 16:51:05,Temperatura Agua,temperatura,28.9375
2025-02-12 16:51:05,Humedad Agua,humedad,0.0
2025-02-12 16:51:05,Temperatura Suelo,temperatura,14.34432
2025-02-12 16:51:05,Humedad Suelo,humedad,0.0
2025-02-12 16:51:05,Temperatura Interior,temperatura,29.8
2025-02-12 16:51:05,Humedad Interior,humedad,67.0
2025-02-12 16:51:08,Temperatura Interior,temperatura,29.9
2025-02-12 16:51:08,Humedad Interior,humedad,67.0
2025-02-12 16:51:14,Temperatura Exterior,temperatura,28.6
2025-02-12 16:51:14,Humedad Exterior,humedad,54.7
2025-02-12 16:51:14,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:51:14,Humedad de Suelo,humedad,0.0
2025-02-12 16:51:14,Temperatura Agua,temperatura,28.9375
2025-02-12 16:51:14,Humedad Agua,humedad,0.0
2025-02-12 16:51:14,Temperatura Suelo,temperatura,15.0696
2025-02-12 16:51:14,Humedad Suelo,humedad,0.0
2025-02-12 16:51:14,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:14,Humedad Interior,humedad,67.0
2025-02-12 16:51:17,Temperatura Exterior,temperatura,28.5
2025-02-12 16:51:17,Humedad Exterior,humedad,54.6
2025-02-12 16:51:17,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:51:17,Humedad de Suelo,humedad,0.0
2025-02-12 16:51:17,Temperatura Agua,temperatura,28.9375
2025-02-12 16:51:17,Humedad Agua,humedad,0.0
2025-02-12 16:51:17,Temperatura Suelo,temperatura,16.27839
2025-02-12 16:51:17,Humedad Suelo,humedad,0.0
2025-02-12 16:51:17,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:17,Humedad Interior,humedad,67.0
2025-02-12 16:51:19,Temperatura Interior,temperatura,29.8
2025-02-12 16:51:19,Humedad Interior,humedad,68.0
2025-02-12 16:51:25,Temperatura Exterior,temperatura,28.6
2025-02-12 16:51:25,Humedad Exterior,humedad,54.7
2025-02-12 16:51:25,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:51:25,Humedad de Suelo,humedad,0.0
2025-02-12 16:51:25,Temperatura Agua,temperatura,28.9375
2025-02-12 16:51:25,Humedad Agua,humedad,0.0
2025-02-12 16:51:25,Temperatura Suelo,temperatura,14.58608
2025-02-12 16:51:25,Humedad Suelo,humedad,0.0
2025-02-12 16:51:25,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:25,Humedad Interior,humedad,68.0
2025-02-12 16:51:28,Temperatura Interior,temperatura,29.8
2025-02-12 16:51:28,Humedad Interior,humedad,68.0
2025-02-12 16:51:31,Temperatura Interior,temperatura,29.8
2025-02-12 16:51:31,Humedad Interior,humedad,68.0
2025-02-12 16:51:33,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:33,Humedad Interior,humedad,68.0
2025-02-12 16:51:39,Temperatura Exterior,temperatura,28.6
2025-02-12 16:51:39,Humedad Exterior,humedad,54.7
2025-02-12 16:51:39,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:51:39,Humedad de Suelo,humedad,0.0
2025-02-12 16:51:39,Temperatura Agua,temperatura,29.0
2025-02-12 16:51:39,Humedad Agua,humedad,0.0
2025-02-12 16:51:39,Temperatura Suelo,temperatura,14.42491
2025-02-12 16:51:39,Humedad Suelo,humedad,0.0
2025-02-12 16:51:39,Temperatura Interior,temperatura,29.6
2025-02-12 16:51:39,Humedad Interior,humedad,68.0
2025-02-12 16:51:45,Temperatura Exterior,temperatura,28.6
2025-02-12 16:51:45,Humedad Exterior,humedad,54.8
2025-02-12 16:51:45,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:51:45,Humedad de Suelo,humedad,0.0
2025-02-12 16:51:45,Temperatura Agua,temperatura,29.0625
2025-02-12 16:51:45,Humedad Agua,humedad,0.0
2025-02-12 16:51:45,Temperatura Suelo,temperatura,14.10256
2025-02-12 16:51:45,Humedad Suelo,humedad,0.0
2025-02-12 16:51:45,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:45,Humedad Interior,humedad,68.0
2025-02-12 16:51:47,Temperatura Exterior,temperatura,28.6
2025-02-12 16:51:47,Humedad Exterior,humedad,54.8
2025-02-12 16:51:47,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:51:47,Humedad de Suelo,humedad,0.0
2025-02-12 16:51:47,Temperatura Agua,temperatura,29.0
2025-02-12 16:51:47,Humedad Agua,humedad,0.0
2025-02-12 16:51:47,Temperatura Suelo,temperatura,14.10256
2025-02-12 16:51:47,Humedad Suelo,humedad,0.0
2025-02-12 16:51:47,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:47,Humedad Interior,humedad,68.0
2025-02-12 16:51:50,Temperatura Interior,temperatura,29.7
2025-02-12 16:51:50,Humedad Interior,humedad,68.0
2025-02-12 16:51:52,Temperatura Interior,temperatura,29.8
2025-02-12 16:51:52,Humedad Interior,humedad,68.0
2025-02-12 16:51:55,Temperatura Interior,temperatura,29.8
2025-02-12 16:51:55,Humedad Interior,humedad,68.0
2025-02-12 16:51:57,Temperatura Interior,temperatura,29.8
2025-02-12 16:51:57,Humedad Interior,humedad,68.0
2025-02-12 16:52:00,Temperatura Exterior,temperatura,28.6
2025-02-12 16:52:00,Humedad Exterior,humedad,54.8
2025-02-12 16:52:00,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:52:00,Humedad de Suelo,humedad,0.0
2025-02-12 16:52:00,Temperatura Agua,temperatura,29.0625
2025-02-12 16:52:00,Humedad Agua,humedad,0.0
2025-02-12 16:52:00,Temperatura Suelo,temperatura,13.94139
2025-02-12 16:52:00,Humedad Suelo,humedad,0.0
2025-02-12 16:52:00,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:00,Humedad Interior,humedad,68.0
2025-02-12 16:52:03,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:03,Humedad Interior,humedad,68.0
2025-02-12 16:52:05,Temperatura Exterior,temperatura,28.6
2025-02-12 16:52:05,Humedad Exterior,humedad,54.9
2025-02-12 16:52:05,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:52:05,Humedad de Suelo,humedad,0.0
2025-02-12 16:52:05,Temperatura Agua,temperatura,29.0
2025-02-12 16:52:05,Humedad Agua,humedad,0.0
2025-02-12 16:52:05,Temperatura Suelo,temperatura,13.21612
2025-02-12 16:52:05,Humedad Suelo,humedad,0.0
2025-02-12 16:52:05,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:05,Humedad Interior,humedad,68.0
2025-02-12 16:52:13,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:13,Humedad Interior,humedad,68.0
2025-02-12 16:52:15,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:15,Humedad Interior,humedad,68.0
2025-02-12 16:52:18,Temperatura Exterior,temperatura,28.7
2025-02-12 16:52:18,Humedad Exterior,humedad,55.0
2025-02-12 16:52:18,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:52:18,Humedad de Suelo,humedad,0.0
2025-02-12 16:52:18,Temperatura Agua,temperatura,29.0625
2025-02-12 16:52:18,Humedad Agua,humedad,0.0
2025-02-12 16:52:18,Temperatura Suelo,temperatura,14.18315
2025-02-12 16:52:18,Humedad Suelo,humedad,0.0
2025-02-12 16:52:18,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:18,Humedad Interior,humedad,68.0
2025-02-12 16:52:21,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:21,Humedad Interior,humedad,68.0
2025-02-12 16:52:23,Temperatura Exterior,temperatura,28.7
2025-02-12 16:52:23,Humedad Exterior,humedad,55.0
2025-02-12 16:52:23,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:52:23,Humedad de Suelo,humedad,0.0
2025-02-12 16:52:23,Temperatura Agua,temperatura,29.0625
2025-02-12 16:52:23,Humedad Agua,humedad,0.0
2025-02-12 16:52:23,Temperatura Suelo,temperatura,16.1978
2025-02-12 16:52:23,Humedad Suelo,humedad,0.0
2025-02-12 16:52:23,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:23,Humedad Interior,humedad,68.0
2025-02-12 16:52:26,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:26,Humedad Interior,humedad,68.0
2025-02-12 16:52:29,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:29,Humedad Interior,humedad,68.0
2025-02-12 16:52:31,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:31,Humedad Interior,humedad,68.0
2025-02-12 16:52:34,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:34,Humedad Interior,humedad,68.0
2025-02-12 16:52:37,Temperatura Exterior,temperatura,28.7
2025-02-12 16:52:37,Humedad Exterior,humedad,55.2
2025-02-12 16:52:37,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:52:37,Humedad de Suelo,humedad,0.0
2025-02-12 16:52:37,Temperatura Agua,temperatura,29.0
2025-02-12 16:52:37,Humedad Agua,humedad,0.0
2025-02-12 16:52:37,Temperatura Suelo,temperatura,14.10256
2025-02-12 16:52:37,Humedad Suelo,humedad,0.0
2025-02-12 16:52:37,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:37,Humedad Interior,humedad,68.0
2025-02-12 16:52:39,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:39,Humedad Interior,humedad,68.0
2025-02-12 16:52:42,Temperatura Exterior,temperatura,28.7
2025-02-12 16:52:42,Humedad Exterior,humedad,55.2
2025-02-12 16:52:42,Temperatura de Suelo,temperatura,0.0
2025-02-12 16:52:42,Humedad de Suelo,humedad,0.0
2025-02-12 16:52:42,Temperatura Agua,temperatura,29.0
2025-02-12 16:52:42,Humedad Agua,humedad,0.0
2025-02-12 16:52:42,Temperatura Suelo,temperatura,14.34432
2025-02-12 16:52:42,Humedad Suelo,humedad,0.0
2025-02-12 16:52:42,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:42,Humedad Interior,humedad,68.0
2025-02-12 16:52:45,Temperatura Interior,temperatura,29.8
2025-02-12 16:52:45,Humedad Interior,humedad,68.0
2025-02-12 16:52:59,Temperatura Exterior,temperatura,28.7
2025-02-12 16:52:59,Humedad Exterior,humedad,55.4
2025-02-12 16:52:59,Temperatura de Suelo,temperatura,0.0
