timestamp,sensor_id,nombre,humedad,temperatura
2025-02-12 16:52:34,,Temperatura Interior,68.0,29.8
2025-02-12 16:52:37,,Temperatura Exterior,55.2,28.7
2025-02-12 16:52:37,,Humedad de Suelo,0.0,0.0
2025-02-12 16:52:37,,Temperatura Agua,0.0,29.0
2025-02-12 16:52:37,,Temperatura Suelo,0.0,14.10256
2025-02-12 16:52:37,,Temperatura Interior,68.0,29.8
2025-02-12 16:52:39,,Temperatura Interior,68.0,29.8
2025-02-12 16:52:42,,Temperatura Exterior,55.2,28.7
2025-02-12 16:52:42,,Humedad de Suelo,0.0,0.0
2025-02-12 16:52:42,,Temperatura Agua,0.0,29.0
2025-02-12 16:52:42,,Temperatura Suelo,0.0,14.34432
2025-02-12 16:52:42,,Temperatura Interior,68.0,29.8
2025-02-12 16:52:45,,Temperatura Interior,68.0,29.8
2025-02-12 16:52:59,,Temperatura Exterior,55.4,28.7
2025-02-12 16:52:59,,Humedad de Suelo,0.0,0.0
2025-02-12 16:52:59,,Temperatura Agua,0.0,29.0
2025-02-12 16:52:59,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:52:59,,Temperatura Interior,69.0,29.7
2025-02-12 16:53:02,,Temperatura Interior,69.0,29.7
2025-02-12 16:53:22,,Temperatura Exterior,55.4,28.7
2025-02-12 16:53:22,,Humedad de Suelo,0.0,0.0
2025-02-12 16:53:22,,Temperatura Agua,0.0,28.9375
2025-02-12 16:53:22,,Temperatura Suelo,0.0,14.74725
2025-02-12 16:53:22,,Temperatura Interior,71.0,29.7
2025-02-12 16:53:24,,Temperatura Exterior,55.4,28.7
2025-02-12 16:53:24,,Humedad de Suelo,0.0,0.0
2025-02-12 16:53:24,,Temperatura Agua,0.0,28.9375
2025-02-12 16:53:24,,Temperatura Suelo,0.0,14.02198
2025-02-12 16:53:24,,Temperatura Interior,72.0,29.7
2025-02-12 16:53:27,,Temperatura Interior,72.0,29.7
2025-02-12 16:53:30,,Temperatura Interior,72.0,29.7
2025-02-12 16:53:32,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:35,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:37,,Temperatura Exterior,55.4,28.7
2025-02-12 16:53:37,,Humedad de Suelo,0.0,0.0
2025-02-12 16:53:37,,Temperatura Agua,0.0,28.9375
2025-02-12 16:53:37,,Temperatura Suelo,0.0,14.26374
2025-02-12 16:53:37,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:40,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:42,,Temperatura Exterior,55.4,28.7
2025-02-12 16:53:42,,Humedad de Suelo,0.0,0.0
2025-02-12 16:53:42,,Temperatura Agua,0.0,28.9375
2025-02-12 16:53:42,,Temperatura Suelo,0.0,14.90843
2025-02-12 16:53:42,,Temperatura Interior,73.0,29.8
2025-02-12 16:53:45,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:47,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:50,,Temperatura Exterior,55.5,28.7
2025-02-12 16:53:50,,Humedad de Suelo,0.0,0.0
2025-02-12 16:53:50,,Temperatura Agua,0.0,28.875
2025-02-12 16:53:50,,Temperatura Suelo,0.0,14.10256
2025-02-12 16:53:50,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:52,,Temperatura Interior,73.0,29.8
2025-02-12 16:53:55,,Temperatura Exterior,55.6,28.7
2025-02-12 16:53:55,,Humedad de Suelo,0.0,0.0
2025-02-12 16:53:55,,Temperatura Agua,0.0,28.8125
2025-02-12 16:53:55,,Temperatura Suelo,0.0,13.37729
2025-02-12 16:53:55,,Temperatura Interior,73.0,29.7
2025-02-12 16:53:57,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:00,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:02,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:04,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:07,,Temperatura Exterior,55.8,28.7
2025-02-12 16:54:07,,Humedad de Suelo,0.0,0.0
2025-02-12 16:54:07,,Temperatura Agua,0.0,28.8125
2025-02-12 16:54:07,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:54:07,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:09,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:12,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:14,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:17,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:19,,Temperatura Exterior,56.0,28.7
2025-02-12 16:54:19,,Humedad de Suelo,0.0,0.0
2025-02-12 16:54:19,,Temperatura Agua,0.0,28.8125
2025-02-12 16:54:19,,Temperatura Suelo,0.0,14.34432
2025-02-12 16:54:19,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:21,,Temperatura Interior,73.0,29.8
2025-02-12 16:54:24,,Temperatura Interior,73.0,29.7
2025-02-12 16:54:26,,Temperatura Interior,72.0,29.7
2025-02-12 16:54:29,,Temperatura Interior,72.0,29.7
2025-02-12 16:54:31,,Temperatura Exterior,56.0,28.7
2025-02-12 16:54:31,,Humedad de Suelo,0.0,0.0
2025-02-12 16:54:31,,Temperatura Agua,0.0,28.75
2025-02-12 16:54:32,,Temperatura Suelo,0.0,14.34432
2025-02-12 16:54:32,,Temperatura Interior,72.0,29.7
2025-02-12 16:54:34,,Temperatura Interior,72.0,29.7
2025-02-12 16:54:36,,Temperatura Exterior,56.0,28.7
2025-02-12 16:54:36,,Humedad de Suelo,0.0,0.0
2025-02-12 16:54:37,,Temperatura Agua,0.0,28.75
2025-02-12 16:54:37,,Temperatura Suelo,0.0,13.86081
2025-02-12 16:54:37,,Temperatura Interior,72.0,29.7
2025-02-12 16:54:39,,Temperatura Interior,72.0,29.7
2025-02-12 16:54:41,,Temperatura Interior,72.0,29.6
2025-02-12 16:54:44,,Temperatura Exterior,55.9,28.6
2025-02-12 16:54:44,,Humedad de Suelo,0.0,0.0
2025-02-12 16:54:44,,Temperatura Agua,0.0,28.6875
2025-02-12 16:54:44,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:54:44,,Temperatura Interior,72.0,29.6
2025-02-12 16:54:46,,Temperatura Interior,71.0,29.6
2025-02-12 16:54:49,,Temperatura Exterior,55.9,28.6
2025-02-12 16:54:49,,Humedad de Suelo,0.0,0.0
2025-02-12 16:54:49,,Temperatura Agua,0.0,28.625
2025-02-12 16:54:49,,Temperatura Suelo,0.0,14.34432
2025-02-12 16:54:49,,Temperatura Interior,72.0,29.7
2025-02-12 16:54:51,,Temperatura Interior,71.0,29.7
2025-02-12 16:54:54,,Temperatura Interior,71.0,29.6
2025-02-12 16:54:57,,Temperatura Interior,71.0,29.7
2025-02-12 16:55:00,,Temperatura Interior,71.0,29.6
2025-02-12 16:55:03,,Temperatura Exterior,55.9,28.6
2025-02-12 16:55:03,,Humedad de Suelo,0.0,0.0
2025-02-12 16:55:03,,Temperatura Agua,0.0,28.5625
2025-02-12 16:55:03,,Temperatura Suelo,0.0,15.23077
2025-02-12 16:55:03,,Temperatura Interior,71.0,29.6
2025-02-12 16:55:06,,Temperatura Interior,71.0,29.7
2025-02-12 16:55:09,,Temperatura Exterior,56.0,28.7
2025-02-12 16:55:09,,Humedad de Suelo,0.0,0.0
2025-02-12 16:55:09,,Temperatura Agua,0.0,28.5625
2025-02-12 16:55:09,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:55:09,,Temperatura Interior,71.0,29.7
2025-02-12 16:55:11,,Temperatura Interior,70.0,29.6
2025-02-12 16:55:21,,Temperatura Interior,70.0,29.6
2025-02-12 16:55:24,,Temperatura Interior,70.0,29.6
2025-02-12 16:55:27,,Temperatura Exterior,55.9,28.6
2025-02-12 16:55:27,,Humedad de Suelo,0.0,0.0
2025-02-12 16:55:27,,Temperatura Agua,0.0,28.5
2025-02-12 16:55:27,,Temperatura Suelo,0.0,14.26374
2025-02-12 16:55:27,,Temperatura Interior,70.0,29.5
2025-02-12 16:55:29,,Temperatura Interior,70.0,29.5
2025-02-12 16:55:32,,Temperatura Exterior,55.9,28.6
2025-02-12 16:55:32,,Humedad de Suelo,0.0,0.0
2025-02-12 16:55:32,,Temperatura Agua,0.0,28.5
2025-02-12 16:55:32,,Temperatura Suelo,0.0,15.23077
2025-02-12 16:55:32,,Temperatura Interior,70.0,29.5
2025-02-12 16:55:35,,Temperatura Interior,70.0,29.4
2025-02-12 16:55:37,,Temperatura Exterior,55.9,28.6
2025-02-12 16:55:37,,Humedad de Suelo,0.0,0.0
2025-02-12 16:55:37,,Temperatura Agua,0.0,28.4375
2025-02-12 16:55:37,,Temperatura Suelo,0.0,14.34432
2025-02-12 16:55:37,,Temperatura Interior,70.0,29.5
2025-02-12 16:55:40,,Temperatura Interior,69.0,29.5
2025-02-12 16:55:43,,Temperatura Interior,69.0,29.6
2025-02-12 16:55:46,,Temperatura Interior,69.0,29.5
2025-02-12 16:55:48,,Temperatura Interior,69.0,29.4
2025-02-12 16:55:51,,Temperatura Exterior,55.9,28.6
2025-02-12 16:55:51,,Humedad de Suelo,0.0,0.0
2025-02-12 16:55:51,,Temperatura Agua,0.0,28.375
2025-02-12 16:55:51,,Temperatura Suelo,0.0,15.95604
2025-02-12 16:55:51,,Temperatura Interior,68.0,29.4
2025-02-12 16:55:54,,Temperatura Interior,68.0,29.4
2025-02-12 16:55:56,,Temperatura Exterior,55.9,28.6
2025-02-12 16:55:56,,Humedad de Suelo,0.0,0.0
2025-02-12 16:55:56,,Temperatura Agua,0.0,28.3125
2025-02-12 16:55:56,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:55:56,,Temperatura Interior,68.0,29.4
2025-02-12 16:55:59,,Temperatura Interior,68.0,29.4
2025-02-12 16:56:02,,Temperatura Exterior,55.9,28.6
2025-02-12 16:56:02,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:02,,Temperatura Interior,68.0,29.4
2025-02-12 16:56:02,,Temperatura Agua,0.0,28.3125
2025-02-12 16:56:04,,Temperatura Interior,68.0,29.4
2025-02-12 16:56:07,,Temperatura Interior,67.0,29.4
2025-02-12 16:56:10,,Temperatura Interior,68.0,29.3
2025-02-12 16:56:13,,Temperatura Interior,67.0,29.3
2025-02-12 16:56:16,,Temperatura Exterior,55.9,28.5
2025-02-12 16:56:16,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:16,,Temperatura Agua,0.0,28.1875
2025-02-12 16:56:16,,Temperatura Suelo,0.0,14.74725
2025-02-12 16:56:16,,Temperatura Interior,67.0,29.3
2025-02-12 16:56:19,,Temperatura Interior,67.0,29.3
2025-02-12 16:56:21,,Temperatura Exterior,55.9,28.5
2025-02-12 16:56:21,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:21,,Temperatura Agua,0.0,28.1875
2025-02-12 16:56:21,,Temperatura Suelo,0.0,13.78022
2025-02-12 16:56:21,,Temperatura Interior,67.0,29.3
2025-02-12 16:56:24,,Temperatura Interior,67.0,29.3
2025-02-12 16:56:26,,Temperatura Exterior,55.9,28.5
2025-02-12 16:56:26,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:26,,Temperatura Agua,0.0,28.1875
2025-02-12 16:56:27,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:56:27,,Temperatura Interior,66.0,29.3
2025-02-12 16:56:29,,Temperatura Interior,66.0,29.3
2025-02-12 16:56:32,,Temperatura Interior,66.0,29.2
2025-02-12 16:56:37,,Temperatura Interior,66.0,29.3
2025-02-12 16:56:40,,Temperatura Exterior,55.8,28.5
2025-02-12 16:56:40,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:40,,Temperatura Agua,0.0,28.0625
2025-02-12 16:56:40,,Temperatura Suelo,0.0,14.02198
2025-02-12 16:56:40,,Temperatura Interior,66.0,29.4
2025-02-12 16:56:43,,Temperatura Interior,66.0,29.2
2025-02-12 16:56:45,,Temperatura Exterior,55.8,28.5
2025-02-12 16:56:45,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:45,,Temperatura Agua,0.0,28.0
2025-02-12 16:56:45,,Temperatura Suelo,0.0,14.34432
2025-02-12 16:56:45,,Temperatura Interior,66.0,29.2
2025-02-12 16:56:48,,Temperatura Interior,66.0,29.2
2025-02-12 16:56:51,,Temperatura Exterior,55.7,28.4
2025-02-12 16:56:51,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:51,,Temperatura Agua,0.0,27.9375
2025-02-12 16:56:51,,Temperatura Suelo,0.0,14.02198
2025-02-12 16:56:51,,Temperatura Interior,66.0,29.2
2025-02-12 16:56:53,,Temperatura Interior,66.0,29.2
2025-02-12 16:56:55,,Temperatura Interior,66.0,29.1
2025-02-12 16:56:58,,Temperatura Exterior,55.6,28.4
2025-02-12 16:56:58,,Humedad de Suelo,0.0,0.0
2025-02-12 16:56:58,,Temperatura Agua,0.0,27.9375
2025-02-12 16:56:58,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:56:58,,Temperatura Interior,66.0,29.1
2025-02-12 16:57:01,,Temperatura Interior,65.0,29.2
2025-02-12 16:57:04,,Temperatura Exterior,55.6,28.4
2025-02-12 16:57:04,,Humedad de Suelo,0.0,0.0
2025-02-12 16:57:04,,Temperatura Agua,0.0,27.9375
2025-02-12 16:57:04,,Temperatura Suelo,0.0,14.58608
2025-02-12 16:57:04,,Temperatura Interior,65.0,29.1
2025-02-12 16:57:07,,Temperatura Interior,65.0,29.1
2025-02-12 16:57:09,,Temperatura Exterior,55.6,28.4
2025-02-12 16:57:09,,Humedad de Suelo,0.0,0.0
2025-02-12 16:57:09,,Temperatura Agua,0.0,27.875
2025-02-12 16:57:09,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:57:09,,Temperatura Interior,65.0,29.1
2025-02-12 16:57:12,,Temperatura Interior,65.0,29.1
2025-02-12 16:57:15,,Temperatura Exterior,55.6,28.4
2025-02-12 16:57:15,,Humedad de Suelo,0.0,0.0
2025-02-12 16:57:15,,Temperatura Agua,0.0,27.75
2025-02-12 16:57:15,,Temperatura Suelo,0.0,13.69963
2025-02-12 16:57:15,,Temperatura Interior,65.0,29.0
2025-02-12 16:57:18,,Temperatura Interior,64.0,28.9
2025-02-12 16:57:21,,Temperatura Interior,65.0,29.1
2025-02-12 16:57:23,,Temperatura Interior,64.0,29.0
2025-02-12 16:57:26,,Temperatura Interior,64.0,29.0
2025-02-12 16:57:29,,Temperatura Interior,64.0,29.0
2025-02-12 16:57:31,,Temperatura Interior,63.0,28.9
2025-02-12 16:57:34,,Temperatura Exterior,55.4,28.3
2025-02-12 16:57:34,,Humedad de Suelo,0.0,0.0
2025-02-12 16:57:34,,Temperatura Agua,0.0,27.625
2025-02-12 16:57:34,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:57:34,,Temperatura Interior,63.0,28.9
2025-02-12 16:57:37,,Temperatura Interior,63.0,28.9
2025-02-12 16:57:39,,Temperatura Exterior,55.4,28.3
2025-02-12 16:57:39,,Humedad de Suelo,0.0,0.0
2025-02-12 16:57:40,,Temperatura Agua,0.0,27.5625
2025-02-12 16:57:40,,Temperatura Suelo,0.0,14.42491
2025-02-12 16:57:40,,Temperatura Interior,64.0,29.0
2025-02-12 16:57:43,,Temperatura Interior,63.0,28.9
2025-02-12 16:57:45,,Temperatura Exterior,55.4,28.3
2025-02-12 16:57:45,,Humedad de Suelo,0.0,0.0
2025-02-12 16:57:45,,Temperatura Agua,0.0,27.5625
2025-02-12 16:57:45,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:57:45,,Temperatura Interior,63.0,28.9
2025-02-12 16:57:48,,Temperatura Interior,63.0,28.9
2025-02-12 16:57:51,,Temperatura Interior,62.0,28.9
2025-02-12 16:57:54,,Temperatura Interior,62.0,28.8
2025-02-12 16:57:56,,Temperatura Interior,62.0,28.8
2025-02-12 16:57:59,,Temperatura Exterior,55.2,28.2
2025-02-12 16:57:59,,Humedad de Suelo,0.0,0.0
2025-02-12 16:57:59,,Temperatura Agua,0.0,27.5
2025-02-12 16:57:59,,Temperatura Suelo,0.0,14.42491
2025-02-12 16:57:59,,Temperatura Interior,62.0,28.8
2025-02-12 16:58:02,,Temperatura Interior,62.0,28.8
2025-02-12 16:58:07,,Temperatura Exterior,55.1,28.2
2025-02-12 16:58:07,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:07,,Temperatura Agua,0.0,27.5
2025-02-12 16:58:07,,Temperatura Suelo,0.0,15.23077
2025-02-12 16:58:07,,Temperatura Interior,62.0,28.8
2025-02-12 16:58:10,,Temperatura Exterior,55.0,28.2
2025-02-12 16:58:10,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:10,,Temperatura Agua,0.0,27.4375
2025-02-12 16:58:10,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:58:10,,Temperatura Interior,62.0,28.8
2025-02-12 16:58:13,,Temperatura Interior,61.0,28.7
2025-02-12 16:58:15,,Temperatura Exterior,55.0,28.2
2025-02-12 16:58:15,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:15,,Temperatura Agua,0.0,27.3125
2025-02-12 16:58:15,,Temperatura Suelo,0.0,15.15018
2025-02-12 16:58:16,,Temperatura Interior,61.0,28.8
2025-02-12 16:58:18,,Temperatura Interior,61.0,28.7
2025-02-12 16:58:21,,Temperatura Interior,61.0,28.7
2025-02-12 16:58:23,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:23,,Temperatura Agua,0.0,27.3125
2025-02-12 16:58:23,,Temperatura Suelo,0.0,14.98901
2025-02-12 16:58:23,,Temperatura Interior,61.0,28.6
2025-02-12 16:58:26,,Temperatura Interior,61.0,28.7
2025-02-12 16:58:28,,Temperatura Exterior,54.8,28.1
2025-02-12 16:58:28,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:28,,Temperatura Agua,0.0,27.3125
2025-02-12 16:58:28,,Temperatura Suelo,0.0,14.74725
2025-02-12 16:58:28,,Temperatura Interior,61.0,28.7
2025-02-12 16:58:31,,Temperatura Interior,61.0,28.7
2025-02-12 16:58:33,,Temperatura Exterior,54.8,28.1
2025-02-12 16:58:34,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:34,,Temperatura Agua,0.0,27.25
2025-02-12 16:58:34,,Temperatura Suelo,0.0,15.39194
2025-02-12 16:58:34,,Temperatura Interior,61.0,28.6
2025-02-12 16:58:36,,Temperatura Interior,61.0,28.6
2025-02-12 16:58:39,,Temperatura Interior,60.0,28.6
2025-02-12 16:58:41,,Temperatura Exterior,54.8,28.1
2025-02-12 16:58:41,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:41,,Temperatura Agua,0.0,27.1875
2025-02-12 16:58:41,,Temperatura Suelo,0.0,14.26374
2025-02-12 16:58:41,,Temperatura Interior,61.0,28.6
2025-02-12 16:58:44,,Temperatura Interior,60.0,28.6
2025-02-12 16:58:47,,Temperatura Exterior,54.8,28.1
2025-02-12 16:58:47,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:47,,Temperatura Agua,0.0,27.1875
2025-02-12 16:58:47,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:58:47,,Temperatura Interior,60.0,28.6
2025-02-12 16:58:49,,Temperatura Interior,60.0,28.6
2025-02-12 16:58:52,,Temperatura Exterior,54.7,28.0
2025-02-12 16:58:52,,Humedad de Suelo,0.0,0.0
2025-02-12 16:58:52,,Temperatura Agua,0.0,27.125
2025-02-12 16:58:52,,Temperatura Suelo,0.0,14.90843
2025-02-12 16:58:52,,Temperatura Interior,60.0,28.5
2025-02-12 16:58:55,,Temperatura Interior,60.0,28.6
2025-02-12 16:58:58,,Temperatura Interior,60.0,28.5
2025-02-12 16:59:00,,Temperatura Interior,60.0,28.4
2025-02-12 16:59:03,,Temperatura Interior,60.0,28.5
2025-02-12 16:59:06,,Temperatura Interior,60.0,28.4
2025-02-12 16:59:09,,Temperatura Interior,59.0,28.3
2025-02-12 16:59:11,,Temperatura Exterior,54.5,28.0
2025-02-12 16:59:11,,Humedad de Suelo,0.0,0.0
2025-02-12 16:59:11,,Temperatura Agua,0.0,27.0
2025-02-12 16:59:11,,Temperatura Suelo,0.0,16.76191
2025-02-12 16:59:11,,Temperatura Interior,59.0,28.5
2025-02-12 16:59:14,,Temperatura Interior,59.0,28.5
2025-02-12 16:59:17,,Temperatura Exterior,54.5,27.9
2025-02-12 16:59:17,,Humedad de Suelo,0.0,0.0
2025-02-12 16:59:17,,Temperatura Agua,0.0,26.9375
2025-02-12 16:59:17,,Temperatura Suelo,0.0,14.74725
2025-02-12 16:59:17,,Temperatura Interior,59.0,28.3
2025-02-12 16:59:20,,Temperatura Interior,59.0,28.3
2025-02-12 16:59:22,,Temperatura Exterior,54.5,28.0
2025-02-12 16:59:22,,Humedad de Suelo,0.0,0.0
2025-02-12 16:59:22,,Temperatura Agua,0.0,26.9375
2025-02-12 16:59:22,,Temperatura Suelo,0.0,14.26374
2025-02-12 16:59:22,,Temperatura Interior,59.0,28.3
2025-02-12 16:59:25,,Temperatura Interior,59.0,28.3
2025-02-12 16:59:32,,Temperatura Exterior,54.4,27.9
2025-02-12 16:59:32,,Humedad de Suelo,0.0,0.0
2025-02-12 16:59:32,,Temperatura Interior,59.0,28.3
2025-02-12 16:59:32,,Temperatura Agua,0.0,26.875
2025-02-12 16:59:37,,Temperatura Exterior,54.4,27.9
2025-02-12 16:59:37,,Humedad de Suelo,0.0,0.0
2025-02-12 16:59:37,,Temperatura Agua,0.0,26.8125
2025-02-12 16:59:37,,Temperatura Suelo,0.0,14.18315
2025-02-12 16:59:37,,Temperatura Interior,59.0,28.3
2025-02-12 16:59:43,,Temperatura Interior,59.0,28.2
2025-02-12 16:59:46,,Temperatura Interior,58.0,28.2
2025-02-12 16:59:49,,Temperatura Interior,58.0,28.1
2025-02-12 16:59:52,,Temperatura Interior,58.0,28.1
2025-02-12 16:59:54,,Temperatura Exterior,54.1,27.8
2025-02-12 16:59:54,,Humedad de Suelo,0.0,0.0
2025-02-12 16:59:54,,Temperatura Agua,0.0,26.6875
2025-02-12 16:59:54,,Temperatura Suelo,0.0,15.23077
2025-02-12 16:59:54,,Temperatura Interior,58.0,28.1
2025-02-12 16:59:57,,Temperatura Interior,58.0,28.1
2025-02-12 17:00:00,,Temperatura Exterior,54.1,27.8
2025-02-12 17:00:00,,Humedad de Suelo,0.0,0.0
2025-02-12 17:00:00,,Temperatura Agua,0.0,26.625
2025-02-12 17:00:00,,Temperatura Suelo,0.0,14.02198
2025-02-12 17:00:00,,Temperatura Interior,58.0,28.1
2025-02-12 17:00:02,,Temperatura Interior,58.0,28.1
2025-02-12 17:00:08,,Temperatura Exterior,53.9,27.7
2025-02-12 17:00:08,,Humedad de Suelo,0.0,0.0
2025-02-12 17:00:08,,Temperatura Agua,0.0,26.5
2025-02-12 17:00:08,,Temperatura Suelo,0.0,14.42491
2025-02-12 17:00:08,,Temperatura Interior,58.0,28.1
2025-02-12 17:00:11,,Temperatura Exterior,53.6,27.7
2025-02-12 17:00:11,,Humedad de Suelo,0.0,0.0
2025-02-12 17:00:11,,Temperatura Agua,0.0,26.5
2025-02-12 17:00:11,,Temperatura Suelo,0.0,13.05494
2025-02-12 17:00:11,,Temperatura Interior,57.0,27.9
2025-02-12 17:00:14,,Temperatura Interior,57.0,28.0
2025-02-12 17:00:27,,Temperatura Exterior,53.5,27.7
2025-02-12 17:00:27,,Humedad de Suelo,0.0,0.0
2025-02-12 17:00:27,,Temperatura Agua,0.0,26.4375
2025-02-12 17:00:27,,Temperatura Suelo,0.0,14.58608
2025-02-12 17:00:27,,Temperatura Interior,57.0,28.0
2025-02-12 17:00:30,,Temperatura Exterior,53.5,27.7
2025-02-12 17:00:30,,Humedad de Suelo,0.0,0.0
2025-02-12 17:00:30,,Temperatura Agua,0.0,26.4375
2025-02-12 17:00:30,,Temperatura Suelo,0.0,15.31136
2025-02-12 17:00:30,,Temperatura Interior,56.0,27.9
2025-02-12 17:00:33,,Temperatura Interior,56.0,27.9
2025-02-12 17:00:35,,Temperatura Exterior,53.5,27.7
2025-02-12 17:00:35,,Humedad de Suelo,0.0,0.0
2025-02-12 17:00:35,,Temperatura Agua,0.0,26.3125
2025-02-12 17:00:35,,Temperatura Suelo,0.0,15.47253
2025-02-12 17:00:35,,Temperatura Interior,56.0,27.8
2025-02-12 17:00:38,,Temperatura Interior,56.0,27.9
2025-02-12 17:00:41,,Temperatura Interior,56.0,27.9
2025-02-12 17:00:43,,Temperatura Interior,56.0,27.9
2025-02-12 17:00:54,,Temperatura Interior,56.0,27.9
2025-02-12 17:01:00,,Temperatura Interior,56.0,27.8
2025-02-12 17:01:03,,Temperatura Interior,55.0,27.7
2025-02-12 17:01:06,,Temperatura Exterior,53.2,27.5
2025-02-12 17:01:06,,Humedad de Suelo,0.0,0.0
2025-02-12 17:01:06,,Temperatura Agua,0.0,26.1875
2025-02-12 17:01:06,,Temperatura Suelo,0.0,15.55311
2025-02-12 17:01:06,,Temperatura Interior,55.0,27.7
2025-02-12 17:01:08,,Temperatura Interior,55.0,27.6
2025-02-12 17:01:11,,Temperatura Interior,55.0,27.7
2025-02-12 17:01:14,,Temperatura Interior,55.0,27.7
2025-02-12 17:01:24,,Temperatura Exterior,52.9,27.4
2025-02-12 17:01:24,,Humedad de Suelo,0.0,0.0
2025-02-12 17:01:24,,Temperatura Agua,0.0,26.0
2025-02-12 17:01:24,,Temperatura Interior,55.0,27.7
2025-02-12 17:01:27,,Temperatura Interior,55.0,27.6
2025-02-12 17:01:29,,Temperatura Interior,55.0,27.6
2025-02-12 17:01:32,,Temperatura Interior,55.0,27.6
2025-02-12 17:01:35,,Temperatura Interior,55.0,27.6
2025-02-12 17:01:37,,Temperatura Exterior,53.1,27.4
2025-02-12 17:01:37,,Humedad de Suelo,0.0,0.0
2025-02-12 17:01:37,,Temperatura Agua,0.0,26.0
2025-02-12 17:01:37,,Temperatura Suelo,0.0,15.47253
2025-02-12 17:01:37,,Temperatura Interior,55.0,27.6
2025-02-12 17:01:40,,Temperatura Interior,55.0,27.5
2025-02-12 17:01:43,,Temperatura Exterior,52.9,27.4
2025-02-12 17:01:43,,Humedad de Suelo,0.0,0.0
2025-02-12 17:01:43,,Temperatura Agua,0.0,25.9375
2025-02-12 17:01:43,,Temperatura Suelo,0.0,14.42491
2025-02-12 17:01:43,,Temperatura Interior,55.0,27.6
2025-02-12 17:01:59,,Temperatura Interior,55.0,27.6
2025-02-12 17:02:05,,Temperatura Interior,55.0,27.4
2025-02-12 17:02:08,,Temperatura Exterior,52.8,27.3
2025-02-12 17:02:09,,Humedad de Suelo,0.0,0.0
2025-02-12 17:02:09,,Temperatura Agua,0.0,25.8125
2025-02-12 17:02:09,,Temperatura Suelo,0.0,13.13553
2025-02-12 17:02:09,,Temperatura Interior,55.0,27.4
2025-02-12 17:02:12,,Temperatura Interior,54.0,27.3
2025-02-12 17:02:16,,Temperatura Exterior,52.7,27.3
2025-02-12 17:02:16,,Humedad de Suelo,0.0,0.0
2025-02-12 17:02:16,,Temperatura Agua,0.0,25.8125
2025-02-12 17:02:16,,Temperatura Suelo,0.0,13.45788
2025-02-12 17:02:16,,Temperatura Interior,54.0,27.4
2025-02-12 17:02:19,,Temperatura Exterior,52.5,27.2
2025-02-12 17:02:19,,Humedad de Suelo,0.0,0.0
2025-02-12 17:02:19,,Temperatura Agua,0.0,25.75
2025-02-12 17:02:19,,Temperatura Suelo,0.0,11.6044
2025-02-12 17:02:19,,Temperatura Interior,54.0,27.4
2025-02-12 17:02:22,,Temperatura Interior,54.0,27.4
2025-02-12 17:02:25,,Temperatura Exterior,52.4,27.2
2025-02-12 17:02:25,,Humedad de Suelo,0.0,0.0
2025-02-12 17:02:25,,Temperatura Agua,0.0,25.6875
